episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy,loss_list
73,7,1598.751254367628,100,1,2,3.519881958166758,37,313,16,17,15,
74,9,1104.9542856303262,-20,0,9,3.075436393022537,103,249,12,21,13,
75,10,-793.2982016625906,-20,0,22,3.3262659362951914,131,218,16,10,23,
76,10,-1013.3375138361278,-20,0,1,3.23639840255181,137,222,15,11,13,
77,9,218.74924554272812,-20,0,17,3.615217567284902,105,249,17,12,15,
78,7,945.649001578554,-20,0,71,3.031366653740406,43,319,7,13,16,
79,10,1419.8721353485662,-20,0,8,3.496308727363745,142,216,13,13,14,
80,7,-324.8177512361393,-20,0,6,3.2093004621068637,49,311,14,8,16,
81,9,-324.54856180538917,-20,0,6,3.350586366156737,94,258,21,13,12,
82,4,-2148.0720580263373,-20,0,2,3.417862780292829,13,362,12,5,6,
83,10,-529.2926227448921,-20,0,5,3.2628659735123318,128,220,14,20,16,
84,10,-863.8799843197979,-20,0,9,2.933942780892054,137,230,11,11,9,
85,4,-1589.4664040022374,-20,0,20,3.2405763862530392,15,361,4,9,9,
86,5,-676.1582488752462,120,1,10,3.2793969486157097,29,341,5,15,8,
87,5,561.8406471329707,-20,0,2,2.9508288517594337,33,340,13,5,7,
88,4,-839.1410460405431,-20,0,4,3.435856283903122,18,357,9,8,6,
89,8,1416.048164606727,-20,0,6,3.345903168221315,71,289,14,14,10,
90,4,-316.06126258482476,-20,0,3,3.8379846076170603,12,361,9,8,8,
91,9,-1073.40003017416,-20,0,9,3.400872170428435,109,255,15,12,7,
92,4,-1726.5049647811354,-20,0,5,3.3303529689709346,10,366,12,9,1,
93,7,1355.7030455611928,105,1,9,3.169304405450821,47,314,13,12,12,
94,4,1032.7169373846411,110,1,16,3.628528111577034,13,362,8,11,4,
95,8,-1499.0188840384262,-20,0,10,3.443054932653904,62,287,16,11,22,
96,3,-621.5328780116981,-20,0,4,3.6403907989462216,5,384,2,2,5,
97,5,824.7149824031924,105,1,11,3.527054644127687,36,343,6,7,6,
98,9,1452.837853807555,-20,0,10,3.505166387955348,100,252,11,17,18,
99,10,1693.5652455232835,105,1,5,3.503661620716254,136,228,13,6,15,
100,10,1626.9159159478231,100,1,14,3.608535474836826,130,223,20,9,16,"[2.337005853652954, 1.9361110925674438, 1.4443259239196777, 1.3346234560012817, 25.66893768310547, 2.0143234729766846, 2.119887590408325, 1.7402530908584595, 2.067784309387207, 1.7518281936645508, 2.6640424728393555, 2.195934534072876, 0.9644502997398376, 1.6196781396865845, 1.2633558511734009, 2.021965742111206, 3.269166946411133, 1.0841286182403564, 1.8755683898925781, 1.3679406642913818, 1.6128149032592773, 1.1456024646759033, 1.3089075088500977, 1.360510230064392, 1.8708385229110718, 2.2141218185424805, 1.902526617050171, 2.5918517112731934, 26.370052337646484, 1.4828107357025146, 1.9686696529388428, 1.6347230672836304, 2.2907042503356934, 14.555257797241211, 2.363645553588867, 1.4286434650421143, 2.4179933071136475, 1.8335953950881958, 1.4467899799346924, 12.082725524902344, 1.8644028902053833, 1.4610199928283691, 1.5118672847747803, 1.4867618083953857, 1.8863893747329712, 1.8671629428863525, 1.5598775148391724, 1.7535264492034912, 1.4466533660888672, 2.839937210083008, 2.7364635467529297, 1.2229807376861572, 2.502077579498291, 16.682445526123047, 2.018277883529663, 2.709500789642334, 1.7284103631973267, 15.927617073059082, 2.4172592163085938, 1.8845725059509277, 1.4164202213287354, 1.2812745571136475, 19.921472549438477, 1.3017982244491577, 2.860302209854126, 1.956592082977295, 1.534927248954773, 2.3632564544677734, 2.1980929374694824, 1.629940390586853, 2.116267681121826, 1.9166977405548096, 1.4910531044006348, 1.8040292263031006, 15.886094093322754, 1.9204151630401611, 1.8793092966079712, 2.7794694900512695, 2.1304755210876465, 25.174266815185547, 1.5872349739074707, 2.9036145210266113, 14.654322624206543, 1.5599457025527954, 9.647154808044434, 19.111751556396484, 1.5565544366836548, 2.1555490493774414, 2.4346933364868164, 1.2467317581176758, 1.6536037921905518, 1.9970285892486572, 1.575481653213501, 1.2399308681488037, 2.388883590698242, 1.534625768661499, 1.1802048683166504, 1.808983564376831, 2.8085711002349854, 1.5697314739227295, 1.7333297729492188, 2.3332974910736084, 9.782342910766602, 1.5432528257369995, 1.9184620380401611, 1.8337544202804565, 1.937809944152832, 1.5203609466552734, 1.6567374467849731, 1.6668078899383545, 1.993754506111145, 2.508387565612793, 1.9503709077835083, 0.9684858322143555, 1.5445201396942139, 1.3333806991577148, 1.4956293106079102, 1.7848563194274902, 1.8949763774871826, 1.8626302480697632, 1.565733551979065, 1.6387355327606201, 2.3886449337005615, 2.2053275108337402, 1.279170274734497, 15.471585273742676, 2.5386087894439697, 1.9347472190856934, 1.0062825679779053, 1.6429895162582397, 1.1725069284439087, 2.6859006881713867, 2.8110270500183105, 1.7407069206237793, 2.1748485565185547, 2.8195717334747314, 1.5594019889831543, 2.6205263137817383, 2.417926073074341, 2.0201568603515625, 2.326991558074951, 1.2275571823120117, 1.2625019550323486, 2.1169748306274414, 1.4969308376312256, 1.273381233215332, 2.262010097503662, 23.903594970703125, 44.038482666015625, 12.300865173339844, 1.5783631801605225, 1.4963407516479492, 2.1581475734710693, 1.7166739702224731, 1.0974032878875732, 2.223257064819336, 1.8258938789367676, 1.868335247039795, 1.6393887996673584, 1.1304655075073242, 2.8863234519958496, 1.390376091003418, 1.3321839570999146, 1.8287657499313354, 1.8258130550384521, 2.261584758758545, 1.650120496749878, 2.798977851867676, 1.322839379310608, 2.2318859100341797, 1.5602548122406006, 1.253917932510376, 1.483628749847412, 1.6430693864822388, 10.184453964233398, 2.7063710689544678, 16.930288314819336, 1.7128329277038574, 2.667145252227783, 1.5564912557601929, 1.136929988861084, 12.110368728637695, 2.158153533935547, 3.1074893474578857, 1.5812574625015259, 1.0105195045471191, 1.7647229433059692, 1.647179126739502, 1.2031596899032593, 2.480867862701416, 1.216458797454834, 1.803332805633545, 1.483133316040039, 2.0603301525115967, 1.0377082824707031, 1.5887043476104736, 1.8549575805664062, 2.102011203765869, 1.984872817993164, 2.191390037536621, 1.7322428226470947, 1.5072062015533447, 1.2361297607421875, 4.416009902954102, 2.1747231483459473, 1.4031124114990234, 1.7651035785675049, 1.9344853162765503, 1.4859282970428467, 1.721470832824707, 2.195341110229492, 2.155316114425659, 1.6083595752716064, 1.6711244583129883, 1.8039268255233765, 0.9963322877883911, 1.4641631841659546, 2.526780605316162, 1.9297237396240234, 2.341257095336914, 1.6102356910705566, 1.9580330848693848, 12.730010032653809, 1.651106357574463, 1.0568997859954834, 2.7893998622894287, 1.662585735321045, 1.3544799089431763, 1.6462959051132202, 1.6323570013046265, 1.043450951576233, 2.8043007850646973, 1.1681976318359375, 2.150798797607422, 1.4759056568145752, 1.9639160633087158, 2.593508243560791, 1.6401348114013672, 25.413984298706055, 2.4268460273742676, 27.056320190429688, 17.080190658569336, 2.4576668739318848, 1.7507734298706055, 3.2932138442993164, 1.7444989681243896, 10.269235610961914, 1.8555171489715576, 1.3620316982269287, 23.857181549072266, 1.9924018383026123, 2.262017011642456, 1.5438249111175537, 1.2475085258483887, 1.776226282119751, 1.3153738975524902, 16.021841049194336, 1.7791999578475952, 1.863632082939148, 1.97226881980896, 2.3676304817199707, 2.32128643989563, 0.9003280401229858, 23.39946174621582, 1.3758106231689453, 1.9635183811187744, 15.794937133789062, 1.0769188404083252, 2.62446928024292, 1.7324411869049072, 1.9395464658737183, 11.994521141052246, 1.5163440704345703, 1.6746705770492554, 2.5400218963623047, 1.3334698677062988, 1.656019926071167, 3.2684378623962402, 2.300023317337036, 2.110229730606079, 1.967862606048584, 1.8312569856643677, 1.5719012022018433, 2.248105049133301, 2.1376302242279053, 1.9154150485992432, 1.7216335535049438, 1.9042658805847168, 3.004786491394043, 1.297027349472046, 2.5337328910827637, 1.7842020988464355, 1.9321415424346924, 1.9240150451660156, 26.672964096069336, 1.28790283203125, 2.205702304840088, 3.070604085922241, 1.6609712839126587, 1.347586989402771, 1.4682725667953491, 1.093315601348877, 1.7264997959136963, 3.002058744430542, 1.7456800937652588, 2.248133420944214, 1.8033976554870605, 1.9116222858428955, 17.006946563720703, 1.4333224296569824, 2.694742441177368, 1.7589759826660156, 1.8230888843536377, 22.256813049316406, 1.4727534055709839, 1.8456703424453735, 2.724269390106201, 1.595129132270813, 2.31589674949646, 1.8099647760391235, 1.5916435718536377, 1.8447614908218384, 1.8179824352264404, 1.966537356376648, 1.6708698272705078, 2.198047161102295, 2.552016496658325, 1.3891236782073975, 1.5165226459503174, 2.805140733718872, 2.43510103225708, 3.0379533767700195, 1.8297820091247559, 29.636520385742188, 1.8418025970458984, 2.98649525642395, 1.525726318359375, 2.0771589279174805, 1.781712293624878, 2.4235928058624268, 2.009737491607666, 2.1076149940490723, 1.4095240831375122, 2.091886043548584, 2.0062808990478516, 2.071906089782715, 1.3028104305267334, 1.8519189357757568, 1.4425864219665527, 2.047745943069458, 1.78849196434021, 1.7295091152191162, 1.9932732582092285, 2.2965590953826904, 25.656383514404297, 2.386838912963867, 1.9333850145339966, 1.50889253616333, 2.5872724056243896, 1.080102562904358, 1.4488756656646729, 1.9584558010101318, 1.7782918214797974, 2.0182862281799316, 23.230545043945312, 2.5781126022338867, 12.732054710388184, 2.2347946166992188, 1.8539685010910034, 2.3799850940704346, 1.403851866722107, 2.6386494636535645, 1.5224387645721436, 1.8521640300750732, 1.7087857723236084, 2.171544075012207, 2.2006030082702637, 1.9042062759399414, 2.564582109451294, 2.0224344730377197, 1.6795666217803955, 1.8850818872451782, 1.324700117111206, 1.5426225662231445, 2.021409034729004, 1.3353893756866455, 2.1823391914367676, 1.8077746629714966, 1.877089262008667, 2.2847108840942383, 2.0450472831726074, 1.5364265441894531, 1.7559926509857178, 2.224343776702881, 1.4935674667358398, 2.2151613235473633, 2.4223036766052246, 2.209519386291504, 1.1778420209884644, 1.4237453937530518, 1.538818597793579, 2.1662988662719727, 1.7863967418670654, 1.7888901233673096, 2.9362614154815674, 21.769020080566406, 15.895570755004883, 2.601034641265869, 2.1867637634277344, 1.6155292987823486, 1.8735392093658447, 1.9052555561065674, 2.145730495452881, 2.599095344543457, 1.987747311592102, 2.7775626182556152, 30.058778762817383, 2.5717735290527344, 2.6789510250091553, 1.7251691818237305, 1.081973671913147, 1.7628741264343262, 1.691042423248291, 2.119166135787964, 1.6445327997207642, 2.6366560459136963, 1.5508997440338135, 1.6734468936920166, 1.8257944583892822, 1.9005844593048096, 1.6561626195907593, 1.5131421089172363, 2.4934706687927246, 3.206120014190674, 1.592827320098877, 1.9086353778839111, 2.27577805519104, 2.864656925201416, 16.045774459838867, 1.863754391670227, 2.0211429595947266, 1.750640630722046, 1.9133570194244385, 1.2836414575576782, 13.460919380187988, 2.215379238128662, 2.291048049926758, 2.681809425354004, 1.7715578079223633, 1.8162257671356201, 1.152605414390564, 1.5178290605545044, 1.9251314401626587, 2.1163649559020996, 1.4972150325775146, 1.2599626779556274, 2.4274215698242188, 2.37705135345459, 1.8518027067184448, 2.1136884689331055, 2.3887503147125244, 2.0113234519958496, 28.046546936035156, 1.737424612045288, 1.1196801662445068, 3.365449905395508, 1.970968246459961, 2.227034568786621, 1.90730619430542, 1.4512202739715576, 3.245422601699829, 2.031315803527832, 2.5398645401000977, 2.339005947113037, 2.1017584800720215, 1.5508748292922974, 1.3674094676971436, 2.8512749671936035, 0.9911198019981384, 1.5491979122161865, 26.59930419921875, 1.3251787424087524, 1.1990079879760742, 2.115715742111206, 3.305384635925293, 11.996743202209473, 2.056234836578369, 1.6780304908752441, 2.499617576599121, 1.2325031757354736, 1.4627931118011475, 1.4123384952545166, 1.2357460260391235, 1.4933351278305054, 1.6037439107894897, 2.212960720062256, 2.1090900897979736, 1.334692358970642, 28.06041717529297, 31.70734405517578, 1.109029769897461, 1.9000413417816162, 2.267212390899658, 1.3065807819366455, 24.11708641052246, 2.4545228481292725, 1.701218605041504, 1.4007824659347534, 1.4163188934326172, 1.0469433069229126, 1.7210204601287842, 10.001594543457031, 1.6536259651184082, 1.9511446952819824, 2.7112345695495605, 12.99841594696045, 2.68253231048584, 1.7673540115356445, 1.663332223892212, 2.176551342010498, 2.216484308242798, 1.5609145164489746, 27.235395431518555, 1.7836012840270996, 1.677476406097412, 2.5077412128448486, 2.495246171951294, 2.7141594886779785, 2.5223021507263184, 1.473434329032898, 2.4930672645568848, 9.761053085327148, 1.4538884162902832, 3.083414316177368, 2.5106163024902344, 1.437741994857788, 2.3729047775268555, 2.9103238582611084, 2.7162978649139404, 2.4668304920196533, 2.4041996002197266, 1.8667010068893433, 1.4934430122375488, 3.111771583557129, 2.9040980339050293, 3.3365607261657715, 1.2891314029693604, 1.4676357507705688, 1.6957429647445679, 1.4436118602752686, 1.2588696479797363, 27.991235733032227, 2.2990007400512695, 1.4925360679626465, 1.5217875242233276, 1.7862745523452759, 2.029111623764038, 13.133316993713379, 1.385973334312439, 3.063746452331543, 1.8390920162200928, 2.062136173248291, 1.5975157022476196, 1.903153657913208, 1.733906626701355, 1.7008198499679565, 1.567489743232727, 1.4725325107574463, 1.6085609197616577, 2.5590872764587402, 1.9395791292190552, 2.6420555114746094, 1.5648442506790161, 1.5378944873809814, 1.207443118095398, 1.1151657104492188, 27.647615432739258, 2.3094661235809326, 1.9122977256774902, 14.545693397521973, 2.228693962097168, 1.9162487983703613, 2.181281089782715, 0.9555754065513611, 2.0455551147460938, 3.149059772491455, 2.071959972381592, 2.317805290222168, 1.9045288562774658, 1.6069080829620361, 1.484349012374878, 3.258415699005127, 0.9615609645843506, 23.59584617614746, 12.850615501403809, 1.7325401306152344, 1.82089102268219, 1.6648954153060913, 2.0846340656280518, 2.789019823074341]"
101,10,1768.3965102543698,105,1,5,4.03914299249649,134,224,12,10,18,
102,8,359.91892503410287,-20,0,25,3.814481384356817,74,292,10,15,7,
103,9,823.3726344083733,-20,0,11,3.8327627155184745,106,258,10,11,13,
104,10,549.2197172585896,-20,0,6,3.541835825939973,131,215,20,17,15,
105,3,815.8856865240793,-20,0,5,4.13137909501791,4,380,6,6,2,
106,4,517.2576758261471,-20,0,3,3.7732265508174896,13,358,10,10,7,
107,10,2000.624105576534,-20,0,6,3.465874215165774,140,220,8,13,17,
108,2,-513.3931858591218,100,1,4,3.89763660043478,11,378,2,1,6,
109,6,1518.4571780248505,100,1,3,3.881723722120126,50,315,11,8,14,
110,8,-559.4680290163083,-20,0,4,3.5814056325952213,68,293,16,14,7,
111,2,-539.8288216887601,-20,0,3,4.031265724201997,8,383,4,1,2,
112,6,-1644.3634946086445,-20,0,3,4.014148907065391,39,323,15,10,11,
113,9,1055.1267642082612,-20,0,4,3.8830973465243974,104,254,16,13,11,
114,8,-1091.4034927858745,-20,0,33,3.4467060739795365,61,285,16,16,20,
115,8,1903.5322643898307,100,1,8,3.6332470701138178,69,293,12,11,13,
116,9,-514.2122769694824,-20,0,5,3.545984030266603,100,264,12,10,12,
117,7,-298.7231724177592,-20,0,4,3.6736947850386303,47,313,10,12,16,
118,10,2314.108453126249,120,1,18,3.4192123370369276,133,229,16,11,9,
119,10,1845.5690214238373,-20,0,9,3.530587681134542,133,224,12,13,16,
120,10,1311.417394844626,-20,0,4,3.4680908917387328,138,222,14,5,19,
121,9,8.327727340555562,-20,0,8,3.651496186256409,95,260,16,14,13,
122,10,1326.7298278839296,-20,0,18,3.515283440947533,133,225,11,12,17,
123,10,-598.1714359147963,-20,0,12,3.4474914465347926,126,217,21,16,18,
124,10,1900.2746901950309,-20,0,24,3.9077029080192247,135,212,16,17,18,
125,5,-1623.1943603434217,-20,0,3,3.6026753212014833,35,344,7,10,2,
126,9,-949.481148321762,-20,0,2,3.476805062194665,102,257,13,14,12,
127,8,-162.87172785655562,-20,0,3,4.14574883043766,72,291,7,9,19,
128,8,1757.6418590268077,-20,0,6,4.042888373931249,79,291,7,10,11,
129,8,-539.8691874928003,-20,0,27,3.521188824077447,74,290,16,8,10,
130,6,-1175.3655622006556,-20,0,7,4.013799233833949,57,315,13,7,6,
131,2,-16.268942828471637,120,1,10,3.840632001856963,10,379,0,4,5,
132,6,1906.929051312472,120,1,11,3.5753347293535866,48,325,3,10,12,
133,8,969.663562376133,110,1,18,3.62657422264417,78,288,8,11,13,
134,7,501.42925757209093,-20,0,21,3.616495610276858,47,320,4,11,16,
135,9,731.4868882170276,-20,0,34,3.7126641671856246,110,257,11,11,9,
136,3,950.9117692880725,105,1,4,3.5069546428322793,7,382,3,2,4,
137,6,862.2522896808892,105,1,14,3.585347513357798,50,313,8,14,13,
138,10,-1100.7040856401957,-20,0,6,3.516757069627444,127,223,13,14,21,
139,8,2032.3237246530973,105,1,6,3.365737633208434,75,291,12,9,11,
140,5,1134.2504243841834,100,1,12,3.3756010680397353,35,338,7,6,12,
141,9,632.1378920170205,-20,0,10,3.846829997698466,95,258,17,13,15,
142,8,-1845.1376799447871,-20,0,10,3.350519360303879,72,286,12,13,15,
143,8,-1269.760923054793,-20,0,4,3.768526481787364,64,275,19,22,18,
144,7,-1096.8760181906407,-20,0,1,3.7924359486500423,44,323,13,7,11,
145,7,1216.7580763711326,115,1,8,3.568299238781134,46,318,9,13,12,
146,4,1249.2067231179717,100,1,4,3.913352679014206,15,365,7,5,6,
147,10,1799.0641247863048,-20,0,4,3.986590530673663,139,222,13,9,15,
148,9,1646.3083292088074,105,1,5,3.3664049638311067,102,249,17,11,19,
149,6,1650.1823613312922,100,1,4,4.119087492525577,60,314,8,6,10,
