episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy
375,2,1713.200000000005,110,1,8,6.943318951924642,8,377,3,4,6
376,2,2114.800000000005,100,1,3,6.683236147960027,12,379,4,1,2
377,2,1642.5000000000077,-20,0,12,6.974974856376648,9,380,1,6,2
378,2,1716.4000000000076,110,1,4,6.889240389664968,12,377,4,4,1
379,2,122.39999999999995,100,1,13,6.695549841324488,13,381,0,2,2
380,2,2138.3000000000075,100,1,2,6.997431298494339,9,380,4,2,3
381,2,1820.8333333333392,-20,0,24,7.076809066136678,11,378,6,2,1
382,2,1982.6000000000072,115,1,5,7.727594454288482,9,379,4,3,3
383,2,1637.100000000011,105,1,4,7.20478304028511,10,380,2,1,5
384,2,1790.600000000009,105,1,4,6.506772677898407,8,380,4,3,3
385,2,1692.3000000000027,100,1,2,7.48218131105105,10,382,3,3,0
386,2,1452.9000000000042,100,1,3,7.089688779910405,13,379,1,1,4
387,2,874.1999999999956,110,1,6,6.990632379849751,11,377,4,4,2
388,2,1851.500000000007,-20,0,1,7.076342042684555,10,379,5,3,1
389,2,2316.7000000000107,-20,0,2,7.3694519690672555,10,381,2,3,2
390,2,1618.46666666667,-20,0,2,6.975682119131088,11,378,4,3,2
391,2,1271.199999999999,105,1,9,7.367595837116242,10,380,0,4,4
392,2,2235.4000000000096,100,1,3,7.144412144422531,10,378,1,5,4
393,2,2162.800000000008,110,1,12,7.157273874680201,10,379,1,4,4
394,2,2273.50000000001,-20,0,1,7.761384175618489,13,378,5,1,1
395,2,1900.9666666666762,-20,0,1,6.976389069954554,11,381,3,1,2
396,2,1934.1000000000045,110,1,6,6.861910017132759,13,378,1,4,2
397,2,1631.700000000008,100,1,5,6.989974997838338,10,382,2,1,3
398,2,1025.8333333333292,-20,0,2,6.676485921939214,11,382,3,0,2
399,2,2175.0000000000086,110,1,18,7.385045811335246,13,379,2,3,1
400,3,1493.3857142857175,-20,0,2,6.974786007801692,3,382,4,7,2
401,3,1847.2142857142962,100,1,6,7.380711334943771,6,382,2,3,5
402,3,1508.6714285714302,160,1,27,7.612054143349329,5,377,3,9,4
403,3,2305.1714285714434,-20,0,2,8.18693750500679,4,382,7,4,1
404,3,1901.4142857142924,-20,0,5,8.270636428197225,8,382,5,2,1
405,3,2389.8857142857273,100,1,3,8.61846552491188,9,383,3,0,3
406,3,554.9142857142845,115,1,11,9.025133891503016,6,381,3,6,2
407,3,2006.0857142857255,100,1,3,8.986433155934016,5,376,2,5,10
408,3,414.4714285714277,100,1,7,9.169006286462148,4,380,3,4,7
409,3,2120.6428571428696,-20,0,2,9.285794143279393,9,379,3,3,4
410,3,1134.0428571428536,100,1,2,9.212300945917764,5,379,2,3,9
411,3,1980.800000000011,-20,0,3,8.943616391420365,2,383,2,5,6
412,3,1862.1142857142931,-20,0,1,8.950463036696116,7,381,3,5,2
413,3,1106.799999999995,110,1,8,9.364696088234583,6,378,4,6,4
414,3,2655.342857142871,100,1,2,9.263695786794027,7,380,5,4,2
415,3,1251.5142857142841,105,1,8,8.588794499635696,6,380,4,2,6
416,3,1174.2142857142846,105,1,6,9.371156044801076,5,381,4,5,3
417,3,1512.671428571433,-20,0,6,9.248991085290909,7,377,4,4,6
418,3,1246.428571428576,-20,0,3,8.558396143515905,4,378,3,5,8
419,3,865.9999999999973,105,1,8,8.828645106156667,10,375,5,3,5
420,3,2145.414285714294,-20,0,17,8.698932465314865,5,379,8,0,6
421,3,2245.185714285727,-20,0,3,8.299184058109919,3,382,6,4,3
422,3,2003.8428571428658,100,1,2,8.648417685826619,3,381,2,3,9
423,3,1988.114285714295,-20,0,2,8.048415931065877,6,379,6,3,4
424,3,1900.014285714296,110,1,15,8.441063075065612,6,377,4,7,4
425,3,1959.328571428582,-20,0,2,7.738885465860367,3,380,3,7,5
426,3,2249.914285714292,115,1,19,7.847499083677928,6,380,2,6,4
427,3,2210.1142857142986,-20,0,2,7.619864868720373,6,383,5,2,2
428,3,2022.1857142857223,100,1,3,7.295601737499237,7,380,4,2,5
429,3,611.2999999999946,-20,0,2,7.625413995583852,9,384,2,2,1
430,3,2011.3142857142934,100,1,7,7.391633634169897,8,381,1,1,7
431,3,2064.1857142857243,105,1,7,8.147835172017416,5,381,3,6,3
432,3,421.81428571428364,110,1,7,8.01437354405721,6,378,6,3,5
433,3,2032.371428571438,-20,0,2,7.561534317731858,7,380,6,4,1
434,3,1303.6142857142872,105,1,7,7.6201751176516215,6,378,6,6,2
435,3,2110.4428571428666,100,1,2,7.572855616410573,3,381,2,3,9
436,3,2239.642857142869,100,1,2,8.108783120711644,7,380,3,5,3
437,3,2277.271428571439,100,1,5,8.392441078027089,8,377,5,3,5
438,3,2184.7000000000107,105,1,8,7.29661664446195,6,380,6,4,2
439,3,1809.4714285714358,105,1,7,7.277205410401026,9,378,7,2,2
440,3,1864.2714285714364,105,1,5,7.62615829149882,8,378,6,4,2
441,3,1989.3142857142916,-20,0,2,7.484755605459213,7,377,9,5,0
442,3,2283.4428571428684,100,1,2,7.69864465157191,5,385,1,3,4
443,3,1995.9714285714388,-20,0,2,6.899075920184453,5,380,4,7,2
444,3,1794.9285714285775,100,1,4,7.638031275669734,5,381,1,6,5
445,3,1960.2714285714371,-20,0,4,7.857467599709829,4,381,6,1,6
446,3,1733.0142857142957,120,1,10,7.400783955256144,7,377,4,5,5
447,3,2435.014285714296,105,1,16,7.539578367869059,4,383,1,5,5
448,3,2023.7857142857233,110,1,5,7.122637641827265,6,381,3,5,3
449,3,1363.3142857142975,100,1,6,7.450662774244944,6,380,4,4,4
450,3,2237.914285714296,105,1,6,7.578126588662466,9,382,0,3,4
451,3,1206.614285714285,-20,0,1,7.040680017868678,7,382,5,3,1
452,3,1988.0714285714373,105,1,5,7.950334133704503,9,381,4,2,2
453,3,2480.814285714296,110,1,7,7.823226728836695,8,383,1,2,4
454,3,1485.5000000000025,110,1,8,7.1341147895654045,4,385,1,4,4
455,3,1844.3285714285817,-20,0,4,7.198847368160884,3,380,5,2,8
456,3,2593.771428571441,110,1,9,8.516116464535395,11,379,2,5,1
457,3,1505.1142857142913,-20,0,5,7.468529770771663,7,381,3,2,5
458,3,1101.6000000000076,-20,0,24,7.225578136046727,4,381,4,7,2
459,3,475.48571428571387,-20,0,1,6.903163041671117,6,380,4,1,7
460,3,712.2857142857093,115,1,11,7.329716685215632,7,381,3,4,3
461,3,1847.385714285725,-20,0,6,7.23944409052531,8,379,3,4,4
462,3,1115.1000000000095,-20,0,3,7.515930043458939,5,382,4,4,3
463,3,1597.3142857142939,-20,0,1,6.821237814823786,5,378,9,4,2
464,3,2017.1000000000056,-20,0,2,6.846788045167923,6,381,4,2,5
465,3,1788.2857142857208,100,1,3,7.008737694422404,2,381,4,3,8
466,3,2256.414285714298,110,1,10,7.429236926635107,8,380,2,4,4
467,3,2167.9571428571517,-20,0,1,7.461939425071081,11,380,2,4,1
468,3,2029.1285714285789,100,1,4,7.093780244588852,6,381,2,7,2
469,3,2147.128571428579,100,1,4,6.895311812559764,3,381,6,3,5
470,3,2489.385714285724,-20,0,1,6.56417772591114,8,380,4,3,3
471,3,2154.3285714285857,110,1,6,6.89335541288058,4,379,4,5,6
472,3,562.799999999997,-20,0,1,7.019119504292806,4,381,5,7,1
473,3,2032.6857142857211,110,1,13,7.190943494240443,9,377,2,4,6
474,3,1925.3142857142966,120,1,18,7.155923546552658,6,381,2,5,4
475,3,1823.0714285714382,-20,0,6,7.433964934746425,7,380,4,3,4
476,3,2583.2142857142994,-20,0,5,6.6892942539850875,6,379,5,5,3
477,3,1820.9714285714388,100,1,7,7.13453641573588,8,379,5,2,4
478,3,2477.34285714287,100,1,2,7.00611064751943,7,381,1,1,8
479,3,1364.9857142857174,-20,0,2,7.457267748514811,5,379,4,7,3
480,3,1933.8714285714368,120,1,9,8.309573749303818,4,381,3,7,3
481,3,2415.2000000000107,110,1,8,7.340174218018849,10,377,7,3,1
482,3,2352.9142857142992,105,1,7,7.074751074115436,5,383,4,3,3
483,3,857.8857142857112,-20,0,1,7.350702740152677,5,380,4,6,3
484,3,1905.5714285714334,100,1,5,7.198467636704445,6,381,4,6,1
485,3,2043.0142857142946,105,1,6,7.2729564968744915,8,381,2,3,4
486,3,1227.300000000003,-20,0,2,7.680951507886251,5,379,5,5,4
487,3,2043.285714285725,-20,0,3,7.291898990869522,4,380,3,4,7
488,3,1769.2857142857197,-20,0,2,7.017820286750793,7,383,2,2,4
489,3,1667.4857142857188,100,1,9,7.275815254449844,7,381,2,3,5
490,3,1691.7000000000064,-20,0,2,7.385567143360774,5,381,6,2,4
491,3,1507.1000000000026,-20,0,16,7.336748039325078,6,382,2,2,6
492,3,1267.0857142857135,-20,0,9,7.351791716416677,6,381,2,7,2
493,3,2303.000000000011,-20,0,6,6.996591197252274,9,376,5,4,4
494,3,2019.4428571428691,100,1,2,7.1717319444815315,5,383,3,5,2
495,3,1780.6142857142895,-20,0,2,7.8037378354867295,8,381,2,3,4
496,3,2068.957142857154,-20,0,7,6.92689913392067,7,382,2,3,4
497,3,2504.7142857142962,100,1,6,6.9999635497728985,7,382,5,2,2
498,3,2531.342857142868,100,1,2,6.933917135397593,5,385,3,2,3
499,3,2194.8142857142952,140,1,13,7.379121527671814,5,378,3,9,3
500,3,2272.3285714285803,105,1,4,6.895231347084046,6,381,7,3,1
501,3,2454.114285714294,-20,0,5,7.011223853429159,9,379,4,6,0
502,3,655.5999999999959,-20,0,2,6.749773925542831,6,381,3,1,7
503,3,2295.47142857144,-20,0,1,7.079330935080846,6,383,3,3,3
504,3,2144.2714285714383,-20,0,8,7.489440298875173,8,382,3,3,2
505,3,2222.3428571428644,100,1,2,7.334138831297556,5,379,3,5,6
506,3,595.799999999998,-20,0,9,7.821911234060924,8,385,2,2,1
507,3,1898.0714285714344,-20,0,4,6.9031406501928965,6,384,3,2,3
508,3,1623.1142857142947,105,1,8,8.066905397176743,6,381,6,2,3
509,3,1669.1857142857232,110,1,11,7.49650145371755,5,379,2,7,5
510,3,2452.028571428583,-20,0,6,8.00964803814888,4,382,3,4,5
511,3,1872.6000000000147,-20,0,21,7.253863950967789,4,382,3,4,5
512,3,2110.5142857142932,105,1,6,7.9577255876859025,7,382,1,3,5
513,3,2297.1714285714406,100,1,5,7.439578334887822,11,378,5,2,2
514,3,2218.2285714285813,105,1,8,7.93064368168513,8,378,3,3,6
515,3,2038.2000000000112,-20,0,1,7.6640263533592226,8,382,1,2,5
516,3,1305.400000000003,-20,0,1,7.272621931234996,3,381,6,3,5
517,3,1848.5571428571582,-20,0,1,7.698408942222596,4,382,5,5,2
518,3,1909.1857142857211,-20,0,2,7.427758816083272,8,379,3,4,4
519,3,2457.1285714285814,100,1,4,7.638225257794062,5,383,3,4,3
520,3,1455.9857142857234,100,1,9,7.726300925016403,9,378,7,0,4
521,3,1361.9857142857168,100,1,3,7.497444464763006,9,380,5,1,3
522,3,2440.471428571441,-20,0,5,7.254592734972636,9,380,1,5,3
523,3,2157.814285714291,105,1,8,7.61216938495636,10,380,5,2,1
524,3,2212.7428571428663,100,1,2,7.261712999741237,5,382,4,1,6
525,3,2157.814285714296,-20,0,10,7.926651768287023,4,382,4,3,5
526,3,1328.728571428581,-20,0,2,7.202419389486312,6,382,3,4,3
527,3,2376.300000000012,100,1,8,7.151318222681681,10,379,2,0,7
528,3,2628.3142857142957,-20,0,7,7.594102544784546,6,379,5,3,5
529,3,2388.1857142857248,105,1,9,7.436068368752798,5,381,5,6,1
530,3,1560.9285714285757,100,1,4,7.214476726849874,4,381,3,4,6
531,3,903.3857142857142,-20,0,6,7.608966162204743,5,380,9,1,3
532,3,2742.4000000000096,125,1,20,7.49362593015035,6,380,2,6,4
533,3,2855.9428571428707,100,1,2,7.4594985866546635,4,382,3,4,5
534,3,2069.5857142857217,-20,0,4,7.579371265172958,3,380,5,5,5
535,3,2370.12857142858,-20,0,4,7.370569900671641,2,386,3,4,3
536,3,2195.60000000001,-20,0,3,7.66553159236908,5,380,5,5,3
537,3,2320.8285714285844,100,1,8,7.692141378323237,7,382,4,1,4
538,3,2518.3714285714404,100,1,5,7.189022915760676,4,380,4,6,4
539,3,1726.5714285714353,-20,0,1,7.163603374560674,5,379,5,5,4
540,3,2065.6714285714374,105,1,11,7.342346665064494,6,380,3,6,3
541,3,2194.6285714285796,-20,0,2,7.480568611224492,7,383,3,2,3
542,3,2213.57142857144,105,1,9,7.628198558489482,4,381,2,5,6
543,3,1511.6142857142854,-20,0,4,7.814677010774613,6,380,2,4,6
544,3,2171.1142857142954,-20,0,10,8.07059609134992,5,381,7,3,2
545,3,2620.4142857142947,110,1,6,7.520114223957062,10,377,4,5,2
546,3,61.8999999999962,-20,0,7,8.016166446208954,3,382,3,5,5
547,3,1941.2714285714394,100,1,5,7.256084151069323,1,380,5,6,6
548,3,1603.3714285714418,-20,0,9,8.014342543284098,6,381,4,5,2
549,3,1320.014285714286,-20,0,12,7.660681298971176,2,380,6,3,7
550,3,2101.6857142857257,100,1,3,7.593363520701726,5,381,6,3,3
551,3,111.99999999999616,-20,0,1,8.361622678041458,8,381,3,3,3
552,3,2319.1857142857216,105,1,15,7.345959057013194,10,379,3,2,4
553,3,2234.042857142866,105,1,2,7.5822680628299715,7,379,4,5,3
554,3,1582.4857142857159,100,1,9,7.788122453689575,7,381,3,2,5
555,3,2368.714285714297,100,1,6,7.586389104922612,6,380,4,2,6
556,3,1596.3857142857203,100,1,9,7.528327346245447,8,382,2,2,4
557,3,2244.7142857142967,-20,0,4,7.611713443994522,5,380,4,5,4
558,3,2594.8428571428685,105,1,2,7.996018184423447,5,382,3,5,3
559,3,2673.7285714285845,105,1,4,7.749876569112142,5,382,5,3,3
560,3,712.2999999999963,-20,0,2,7.961287446419398,8,382,4,3,1
561,3,2329.585714285729,100,1,3,7.960811892747879,7,381,2,3,5
562,3,2259.4857142857227,-20,0,8,7.954941604534785,6,380,4,3,5
563,3,2246.0285714285797,100,1,6,8.650685071150463,7,380,3,5,3
564,3,2149.385714285728,115,1,7,7.529765030940374,9,377,1,6,5
565,3,1770.1857142857177,110,1,5,8.038387414614359,6,380,3,5,4
566,3,2264.200000000011,105,1,8,8.447392779986064,8,377,3,4,6
567,3,1807.614285714289,105,1,9,8.477990171511967,6,380,5,4,3
568,3,1932.0571428571488,115,1,13,7.81926731467247,7,380,2,5,4
569,3,2353.4142857142947,110,1,12,8.007030027310053,9,377,5,4,3
570,3,1995.8285714285785,100,1,4,7.620380208492279,5,378,7,2,6
571,3,2335.971428571441,-20,0,2,7.640738575061162,6,380,5,2,5
572,3,2657.1714285714374,105,1,5,7.849178171555201,10,379,4,5,0
573,3,2605.928571428581,100,1,4,8.04856284181277,9,380,3,4,2
574,3,1885.01428571429,165,1,19,8.304184626340867,6,380,1,9,2
575,3,2326.885714285725,100,1,3,8.116291255950928,8,382,2,2,4
576,3,2324.514285714299,-20,0,1,7.284440421263377,7,379,5,3,4
577,3,2390.028571428581,-20,0,8,7.797299734751383,7,384,3,4,0
578,3,2133.3142857142957,-20,0,22,7.745701693296432,9,381,5,2,1
579,3,1095.0857142857124,105,1,11,7.626357698440552,9,380,3,1,5
580,3,2459.6714285714415,-20,0,3,7.967086176474889,9,378,3,4,4
581,3,1362.5000000000139,-20,0,3,7.667084090312322,7,379,6,3,3
582,3,2456.2285714285827,105,1,4,7.493584475517273,6,380,2,2,8
583,3,1955.1142857142947,100,1,6,8.148602239688238,12,378,2,2,4
584,3,1783.8285714285778,-20,0,1,8.129112488031387,6,378,10,3,1
585,3,2077.914285714295,115,1,6,7.8002416892846425,5,380,1,8,4
586,3,843.8714285714249,105,1,9,7.64214855392774,12,382,1,3,0
587,3,2115.8142857142966,105,1,12,7.684803193012874,7,379,4,2,6
588,3,2289.57142857144,-20,0,3,8.037642358144124,7,379,3,4,5
589,3,2179.7000000000094,110,1,8,8.232455588976542,6,378,5,5,4
590,3,1524.3857142857184,-20,0,3,8.173636105457941,5,379,7,4,3
591,3,2472.228571428585,105,1,6,7.807236761252085,7,380,6,4,1
592,3,1395.928571428575,100,1,6,7.804539864460628,5,380,3,4,6
593,3,2202.185714285722,-20,0,4,8.247393697897593,7,379,4,3,5
594,3,2141.814285714295,-20,0,7,8.391461555163065,9,379,3,4,3
595,3,2235.285714285724,110,1,7,8.006184014876684,7,381,2,7,1
596,3,1934.3285714285782,105,1,4,8.593553351958592,5,382,5,3,3
597,3,2557.7857142857265,115,1,7,8.66212415099144,5,381,3,7,2
598,3,1563.9142857142879,120,1,15,8.376377737124761,7,380,2,6,3
599,3,2889.200000000014,-20,0,5,8.180963441530864,4,380,5,5,4
600,4,2920.566666666678,-20,0,6,8.315182824134826,18,367,6,3,4
601,4,2597.5000000000123,-20,0,3,9.057800812721252,15,367,4,7,5
602,4,2892.9000000000137,-20,0,12,8.843856827815374,13,366,5,9,5
603,4,2429.0333333333415,-20,0,17,9.4906727095445,18,364,7,3,6
604,4,1467.744444444455,-20,0,5,9.463381173213323,16,362,8,7,5
605,4,626.7999999999956,-20,0,1,8.486100818713506,22,365,6,3,2
606,4,2518.444444444456,-20,0,11,9.472301997741063,10,366,5,10,7
607,4,3115.6333333333455,100,1,8,9.51316962560018,16,366,1,7,8
608,4,1853.9000000000126,-20,0,3,10.272786533037822,14,364,6,8,6
609,4,1055.9333333333282,-20,0,5,9.800444755156835,17,363,4,9,5
610,4,-813.0000000000031,-20,0,15,9.929466332197189,17,365,3,6,7
611,4,2022.1333333333407,100,1,3,10.162614116271337,17,363,7,5,6
612,4,443.76666666666466,-20,0,7,10.740072342554727,15,364,5,11,3
613,4,2546.200000000011,105,1,6,9.71106027285258,19,361,4,6,8
614,4,2175.9333333333425,110,1,6,9.304767028888067,13,364,6,8,7
615,4,2275.1000000000104,110,1,20,9.791503711541493,18,361,9,5,5
616,4,2657.4111111111224,110,1,8,10.669340083201726,18,363,4,5,8
617,4,1927.7666666666755,-20,0,2,9.89484959522883,14,354,10,9,11
618,4,2236.666666666676,110,1,8,9.145132246812185,17,365,5,4,7
619,4,2558.033333333348,100,1,19,9.643246275583904,17,365,4,8,4
620,4,1333.1000000000124,-20,0,3,10.232213314771652,11,366,8,6,7
621,4,1209.2000000000153,-20,0,3,8.694041334788004,17,364,5,9,3
622,4,2301.3000000000116,-20,0,9,9.274610435565313,12,363,4,10,9
623,4,2000.2444444444527,-20,0,1,9.076490195989608,17,362,8,6,5
624,4,175.9999999999954,-20,0,9,8.747569879293442,15,363,9,3,8
625,4,2220.033333333338,100,1,12,9.01683665196101,16,365,4,5,8
626,4,2640.811111111123,110,1,8,9.034755041599274,14,362,7,9,6
627,4,1745.8333333333414,105,1,3,8.958398123184839,19,364,5,5,5
628,4,1562.4888888888881,-20,0,14,9.103187308708828,17,364,8,4,5
629,4,872.9444444444422,-20,0,2,9.013074558575948,15,359,3,16,5
630,4,2092.9666666666753,100,1,10,8.891025421619416,19,360,7,5,7
631,4,1273.5888888888878,-20,0,4,8.808903572559357,23,363,5,3,4
632,4,2737.9000000000146,120,1,12,8.365269881884258,11,362,6,13,6
633,4,1666.7333333333372,-20,0,3,8.77412664492925,18,363,5,6,6
634,4,1230.600000000007,-20,0,3,8.700525569915772,15,368,3,4,8
635,4,2461.36666666668,105,1,8,8.550922345717748,18,362,4,7,7
636,4,2415.9444444444566,-20,0,3,8.704506230751674,13,362,8,6,9
637,4,2557.5000000000123,105,1,8,8.187798773050309,15,360,4,12,7
638,4,1226.8666666666652,105,1,5,8.619220093488693,12,362,9,9,6
639,4,2362.700000000008,105,1,8,8.471401693820953,11,367,7,6,7
640,4,2607.2666666666782,100,1,5,8.568237901528676,16,363,9,4,6
641,4,2539.055555555566,105,1,11,8.41755195816358,19,360,7,5,7
642,4,940.6666666666647,-20,0,12,8.812172601222992,19,364,3,6,6
643,4,2480.8888888889,-20,0,14,8.463004638751348,15,360,8,10,5
644,4,1817.3000000000052,105,1,4,8.321065519253413,13,365,7,9,4
645,4,2569.100000000012,105,1,6,8.69095079978307,12,363,6,9,8
646,4,1015.9999999999985,-20,0,4,8.939715247948964,20,364,3,5,6
647,4,1476.233333333337,-20,0,3,8.724413255850473,15,358,10,10,5
648,4,2647.7222222222335,-20,0,10,8.618465839624404,10,367,7,9,5
649,4,2443.5555555555648,-20,0,2,9.138574887911478,15,363,7,7,6
650,4,2662.2666666666787,-20,0,2,8.725090024471283,12,365,8,6,7
651,4,2197.5333333333406,100,1,3,9.187120078802108,10,362,11,11,4
652,4,2541.600000000013,105,1,4,8.882046138048173,18,363,4,7,6
653,4,1928.800000000013,-20,0,4,8.362205911080043,10,369,7,7,5
654,4,2535.733333333346,-20,0,33,8.988321462074916,21,356,10,4,7
655,4,2521.4666666666785,105,1,11,8.441425318320592,23,366,4,1,4
656,4,2282.833333333338,105,1,3,8.838747168779372,17,362,3,7,9
657,4,2665.5555555555643,110,1,9,8.485362343788147,16,361,6,8,7
658,4,2708.1333333333423,105,1,3,8.835880546569824,14,365,6,7,6
659,4,1025.866666666665,100,1,10,8.302109020153681,17,369,6,2,4
660,4,761.4999999999955,-20,0,5,9.081640660762787,12,367,3,6,10
661,4,2559.3555555555654,-20,0,3,8.46063915928205,13,367,9,5,4
662,4,2278.9333333333416,-20,0,4,8.046023528973262,11,366,8,8,5
663,4,-833.3000000000029,-20,0,1,7.960308416287105,18,363,5,9,3
664,4,1160.1000000000147,-20,0,4,8.152432316541672,14,364,2,9,9
665,4,2518.7000000000103,-20,0,9,8.85172486146291,13,364,11,3,7
666,4,1841.3333333333399,-20,0,6,8.620014166037242,14,365,5,4,10
667,4,2289.533333333342,-20,0,1,8.325564581155778,7,359,10,10,12
668,4,2235.344444444455,110,1,13,8.1391051141421,19,364,3,6,6
669,4,1627.8000000000113,-20,0,1,8.459221287965775,15,363,6,10,4
670,4,2396.8888888888996,-20,0,7,7.822815636793773,21,359,6,6,6
671,4,2695.700000000013,100,1,4,7.59794779141744,21,359,6,6,6
672,4,2711.9000000000124,110,1,7,8.293937372366587,19,361,5,6,7
673,4,2651.5000000000146,115,1,11,8.375473027626674,14,358,6,11,9
674,4,1942.600000000009,-20,0,2,8.090754537979763,13,362,8,7,8
675,4,1273.800000000004,-20,0,1,8.225930331548055,15,361,9,7,6
676,4,2453.333333333345,105,1,11,8.20143340229988,17,360,9,6,6
677,4,2331.3000000000097,110,1,10,7.781029617786407,18,358,9,6,7
678,4,2249.0666666666784,100,1,2,8.418835746844609,19,360,6,8,5
679,4,2398.955555555569,-20,0,3,8.359255412817001,12,362,6,9,9
680,4,2111.344444444454,-20,0,3,8.280089350541433,18,366,5,4,5
681,4,2685.200000000012,105,1,7,8.495985733270645,13,363,6,8,8
682,4,2427.644444444458,-20,0,1,8.32445285598437,14,358,6,9,11
683,4,2963.4666666666776,100,1,8,8.303245640993119,17,365,8,4,4
684,4,2374.2666666666832,100,1,2,8.062919263839722,20,359,9,7,3
685,4,2773.0444444444583,115,1,13,8.242887759606043,21,362,3,7,5
686,4,2986.233333333344,-20,0,1,8.310518807570139,21,362,7,8,0
687,4,-72.26666666666921,-20,0,5,8.36242141922315,18,359,5,8,8
688,4,1620.6000000000117,-20,0,5,8.550398257573447,17,367,4,2,8
689,4,455.99999999999534,-20,0,3,8.532646203041077,18,366,6,4,4
690,4,272.0999999999954,-20,0,1,8.166095968882242,13,362,8,7,8
691,4,1469.3000000000025,100,1,9,9.15410675962766,16,363,4,9,6
692,4,2167.433333333336,-20,0,10,8.319805532693863,19,364,5,5,5
693,4,2089.85555555556,-20,0,8,8.626827800273896,20,366,4,3,5
694,4,1248.9999999999984,100,1,11,8.398978217045466,21,363,7,5,2
695,4,2435.633333333342,-20,0,2,8.414391401608786,13,366,9,2,8
696,4,2016.1333333333448,110,1,8,8.186407120227814,10,364,7,10,7
697,4,2841.811111111123,-20,0,6,8.040936325788499,15,367,7,4,5
698,4,2452.9888888888986,-20,0,9,8.157136359214782,18,363,7,6,4
699,4,2850.566666666679,100,1,12,7.596393163601557,20,362,6,6,4
700,4,2630.0111111111273,-20,0,17,8.24313195347786,18,364,6,5,5
701,4,2591.900000000012,-20,0,2,8.117456472317377,19,365,3,7,4
702,4,2101.0666666666743,110,1,7,8.767161866029104,16,364,6,8,4
703,4,2691.455555555566,100,1,11,9.108400292396546,17,363,5,3,10
704,4,2361.633333333348,105,1,3,8.83991278330485,18,361,7,6,6
705,4,2553.8333333333467,-20,0,12,8.299954386552175,14,359,7,11,7
706,4,2790.100000000014,-20,0,2,8.465463759104411,19,361,9,6,3
707,4,2401.633333333343,-20,0,6,8.522760866880416,19,365,8,4,2
708,4,2540.3444444444526,-20,0,2,8.493956479628881,19,368,4,2,5
709,4,2458.366666666681,-20,0,27,8.663946724732718,16,359,6,12,5
710,4,2722.6666666666806,100,1,5,8.177790966828665,20,364,6,5,3
711,4,1205.0666666666625,105,1,5,8.526181033849717,20,364,5,4,5
712,4,2386.6333333333414,-20,0,8,8.702822134892147,10,361,7,12,8
713,4,2307.733333333342,-20,0,4,8.214979901313782,12,366,6,6,8
